,customer_no,timestamp,location
638,10079,2019-09-02 07:53:00,drinks
639,10079,2019-09-02 07:54:00,checkout
640,10080,2019-09-02 07:46:00,entrance
641,10080,2019-09-02 07:47:00,dairy
642,10080,2019-09-02 07:48:00,drinks
643,10080,2019-09-02 07:49:00,drinks
644,10080,2019-09-02 07:50:00,drinks
645,10080,2019-09-02 07:51:00,drinks
646,10080,2019-09-02 07:52:00,drinks
647,10080,2019-09-02 07:53:00,spices
648,10080,2019-09-02 07:54:00,dairy
649,10080,2019-09-02 07:55:00,dairy
650,10080,2019-09-02 07:56:00,dairy
651,10080,2019-09-02 07:57:00,dairy
652,10080,2019-09-02 07:58:00,dairy
653,10080,2019-09-02 07:59:00,fruit
654,10080,2019-09-02 08:00:00,fruit
655,10080,2019-09-02 08:01:00,fruit
656,10080,2019-09-02 08:02:00,checkout
657,10081,2019-09-02 07:46:00,entrance
658,10081,2019-09-02 07:47:00,drinks
659,10081,2019-09-02 07:48:00,fruit
660,10081,2019-09-02 07:49:00,checkout
661,10082,2019-09-02 07:46:00,entrance
662,10082,2019-09-02 07:47:00,drinks
663,10082,2019-09-02 07:48:00,drinks
664,10082,2019-09-02 07:49:00,drinks
665,10082,2019-09-02 07:50:00,drinks
666,10082,2019-09-02 07:51:00,drinks
667,10082,2019-09-02 07:52:00,checkout
668,10083,2019-09-02 07:46:00,entrance
669,10083,2019-09-02 07:47:00,fruit
670,10083,2019-09-02 07:48:00,dairy
671,10083,2019-09-02 07:49:00,checkout
672,10084,2019-09-02 07:47:00,entrance
673,10084,2019-09-02 07:48:00,fruit
674,10084,2019-09-02 07:49:00,fruit
675,10084,2019-09-02 07:50:00,drinks
676,10084,2019-09-02 07:51:00,drinks
677,10084,2019-09-02 07:52:00,drinks
678,10084,2019-09-02 07:53:00,drinks
679,10084,2019-09-02 07:54:00,spices
680,10084,2019-09-02 07:55:00,dairy
681,10084,2019-09-02 07:56:00,dairy
682,10084,2019-09-02 07:57:00,dairy
683,10084,2019-09-02 07:58:00,dairy
684,10084,2019-09-02 07:59:00,dairy
685,10084,2019-09-02 08:00:00,dairy
686,10084,2019-09-02 08:01:00,drinks
687,10084,2019-09-02 08:02:00,checkout
688,10085,2019-09-02 07:47:00,entrance
689,10085,2019-09-02 07:48:00,drinks
690,10085,2019-09-02 07:49:00,spices
691,10085,2019-09-02 07:50:00,checkout
692,10086,2019-09-02 07:48:00,entrance
693,10086,2019-09-02 07:49:00,spices
694,10086,2019-09-02 07:50:00,drinks
695,10086,2019-09-02 07:51:00,spices
696,10086,2019-09-02 07:52:00,spices
697,10086,2019-09-02 07:53:00,fruit
698,10086,2019-09-02 07:54:00,fruit
699,10086,2019-09-02 07:55:00,dairy
700,10086,2019-09-02 07:56:00,dairy
701,10086,2019-09-02 07:57:00,fruit
702,10086,2019-09-02 07:58:00,fruit
703,10086,2019-09-02 07:59:00,fruit
704,10086,2019-09-02 08:00:00,fruit
705,10086,2019-09-02 08:01:00,spices
706,10086,2019-09-02 08:02:00,spices
707,10086,2019-09-02 08:03:00,spices
708,10086,2019-09-02 08:04:00,spices
709,10086,2019-09-02 08:05:00,dairy
710,10086,2019-09-02 08:06:00,drinks
711,10086,2019-09-02 08:07:00,fruit
712,10086,2019-09-02 08:08:00,fruit
713,10086,2019-09-02 08:09:00,drinks
714,10086,2019-09-02 08:10:00,drinks
715,10086,2019-09-02 08:11:00,drinks
716,10086,2019-09-02 08:12:00,checkout
717,10087,2019-09-02 07:48:00,entrance
718,10087,2019-09-02 07:49:00,drinks
719,10087,2019-09-02 07:50:00,checkout
720,10088,2019-09-02 07:48:00,entrance
721,10088,2019-09-02 07:49:00,dairy
722,10088,2019-09-02 07:50:00,dairy
723,10088,2019-09-02 07:51:00,dairy
724,10088,2019-09-02 07:52:00,dairy
725,10088,2019-09-02 07:53:00,dairy
726,10088,2019-09-02 07:54:00,dairy
727,10088,2019-09-02 07:55:00,dairy
728,10088,2019-09-02 07:56:00,dairy
729,10088,2019-09-02 07:57:00,checkout
730,10089,2019-09-02 07:48:00,entrance
731,10089,2019-09-02 07:49:00,drinks
732,10089,2019-09-02 07:50:00,checkout
733,10090,2019-09-02 07:48:00,entrance
734,10090,2019-09-02 07:49:00,spices
735,10090,2019-09-02 07:50:00,checkout
736,10091,2019-09-02 07:51:00,entrance
737,10091,2019-09-02 07:52:00,fruit
738,10091,2019-09-02 07:53:00,fruit
739,10091,2019-09-02 07:54:00,fruit
740,10091,2019-09-02 07:55:00,fruit
741,10091,2019-09-02 07:56:00,dairy
742,10091,2019-09-02 07:57:00,dairy
743,10091,2019-09-02 07:58:00,dairy
744,10091,2019-09-02 07:59:00,checkout
745,10092,2019-09-02 07:51:00,entrance
746,10092,2019-09-02 07:52:00,dairy
747,10092,2019-09-02 07:53:00,dairy
748,10092,2019-09-02 07:54:00,dairy
749,10092,2019-09-02 07:55:00,dairy
750,10092,2019-09-02 07:56:00,dairy
751,10092,2019-09-02 07:57:00,checkout
752,10093,2019-09-02 07:51:00,entrance
753,10093,2019-09-02 07:52:00,dairy
754,10093,2019-09-02 07:53:00,checkout
755,10094,2019-09-02 07:51:00,entrance
756,10094,2019-09-02 07:52:00,drinks
757,10094,2019-09-02 07:53:00,dairy
758,10094,2019-09-02 07:54:00,checkout
759,10095,2019-09-02 07:52:00,entrance
760,10095,2019-09-02 07:53:00,drinks
761,10095,2019-09-02 07:54:00,drinks
762,10095,2019-09-02 07:55:00,drinks
763,10095,2019-09-02 07:56:00,drinks
764,10095,2019-09-02 07:57:00,fruit
765,10095,2019-09-02 07:58:00,fruit
766,10095,2019-09-02 07:59:00,fruit
767,10095,2019-09-02 08:00:00,fruit
768,10095,2019-09-02 08:01:00,fruit
769,10095,2019-09-02 08:02:00,spices
770,10095,2019-09-02 08:03:00,dairy
771,10095,2019-09-02 08:04:00,dairy
772,10095,2019-09-02 08:05:00,dairy
773,10095,2019-09-02 08:06:00,dairy
774,10095,2019-09-02 08:07:00,dairy
775,10095,2019-09-02 08:08:00,dairy
776,10095,2019-09-02 08:09:00,dairy
777,10095,2019-09-02 08:10:00,dairy
778,10095,2019-09-02 08:11:00,dairy
779,10095,2019-09-02 08:12:00,dairy
780,10095,2019-09-02 08:13:00,dairy
781,10095,2019-09-02 08:14:00,dairy
782,10095,2019-09-02 08:15:00,dairy
783,10095,2019-09-02 08:16:00,dairy
784,10095,2019-09-02 08:17:00,dairy
785,10095,2019-09-02 08:18:00,dairy
786,10095,2019-09-02 08:19:00,dairy
787,10095,2019-09-02 08:20:00,dairy
788,10095,2019-09-02 08:21:00,dairy
789,10095,2019-09-02 08:22:00,checkout
790,10096,2019-09-02 07:52:00,entrance
791,10096,2019-09-02 07:53:00,dairy
792,10096,2019-09-02 07:54:00,checkout
793,10097,2019-09-02 07:53:00,entrance
794,10097,2019-09-02 07:54:00,fruit
795,10097,2019-09-02 07:55:00,fruit
796,10097,2019-09-02 07:56:00,fruit
797,10097,2019-09-02 07:57:00,fruit
798,10097,2019-09-02 07:58:00,fruit
799,10097,2019-09-02 07:59:00,fruit
800,10097,2019-09-02 08:00:00,fruit
801,10097,2019-09-02 08:01:00,checkout
802,10098,2019-09-02 07:55:00,entrance
803,10098,2019-09-02 07:56:00,dairy
804,10098,2019-09-02 07:57:00,drinks
805,10098,2019-09-02 07:58:00,fruit
806,10098,2019-09-02 07:59:00,drinks
807,10098,2019-09-02 08:00:00,checkout
808,10099,2019-09-02 07:55:00,entrance
809,10099,2019-09-02 07:56:00,dairy
810,10099,2019-09-02 07:57:00,dairy
811,10099,2019-09-02 07:58:00,drinks
812,10099,2019-09-02 07:59:00,drinks
813,10099,2019-09-02 08:00:00,spices
814,10099,2019-09-02 08:01:00,drinks
815,10099,2019-09-02 08:02:00,drinks
816,10099,2019-09-02 08:03:00,checkout
817,10100,2019-09-02 07:55:00,entrance
818,10100,2019-09-02 07:56:00,drinks
819,10100,2019-09-02 07:57:00,drinks
820,10100,2019-09-02 07:58:00,drinks
821,10100,2019-09-02 07:59:00,drinks
822,10100,2019-09-02 08:00:00,drinks
823,10100,2019-09-02 08:01:00,drinks
824,10100,2019-09-02 08:02:00,drinks
825,10100,2019-09-02 08:03:00,checkout
826,10101,2019-09-02 07:55:00,entrance
827,10101,2019-09-02 07:56:00,fruit
828,10101,2019-09-02 07:57:00,fruit
829,10101,2019-09-02 07:58:00,fruit
830,10101,2019-09-02 07:59:00,fruit
831,10101,2019-09-02 08:00:00,checkout
832,10102,2019-09-02 07:55:00,entrance
833,10102,2019-09-02 07:56:00,dairy
834,10102,2019-09-02 07:57:00,dairy
835,10102,2019-09-02 07:58:00,dairy
836,10102,2019-09-02 07:59:00,dairy
837,10102,2019-09-02 08:00:00,dairy
838,10102,2019-09-02 08:01:00,checkout
839,10103,2019-09-02 08:01:00,entrance
840,10103,2019-09-02 08:02:00,dairy
841,10103,2019-09-02 08:03:00,dairy
842,10103,2019-09-02 08:04:00,drinks
843,10103,2019-09-02 08:05:00,spices
844,10103,2019-09-02 08:06:00,drinks
845,10103,2019-09-02 08:07:00,drinks
846,10103,2019-09-02 08:08:00,checkout
847,10104,2019-09-02 08:01:00,entrance
848,10104,2019-09-02 08:02:00,fruit
849,10104,2019-09-02 08:03:00,fruit
850,10104,2019-09-02 08:04:00,fruit
851,10104,2019-09-02 08:05:00,fruit
852,10104,2019-09-02 08:06:00,fruit
853,10104,2019-09-02 08:07:00,fruit
854,10104,2019-09-02 08:08:00,spices
855,10104,2019-09-02 08:09:00,drinks
856,10104,2019-09-02 08:10:00,drinks
857,10104,2019-09-02 08:11:00,spices
858,10104,2019-09-02 08:12:00,dairy
859,10104,2019-09-02 08:13:00,dairy
860,10104,2019-09-02 08:14:00,dairy
861,10104,2019-09-02 08:15:00,fruit
862,10104,2019-09-02 08:16:00,fruit
863,10104,2019-09-02 08:17:00,fruit
864,10104,2019-09-02 08:18:00,fruit
865,10104,2019-09-02 08:19:00,fruit
866,10104,2019-09-02 08:20:00,fruit
867,10104,2019-09-02 08:21:00,fruit
868,10104,2019-09-02 08:22:00,fruit
869,10104,2019-09-02 08:23:00,fruit
870,10104,2019-09-02 08:24:00,checkout
871,10105,2019-09-02 08:01:00,entrance
872,10105,2019-09-02 08:02:00,fruit
873,10105,2019-09-02 08:03:00,checkout
874,10106,2019-09-02 08:02:00,entrance
875,10106,2019-09-02 08:03:00,drinks
876,10106,2019-09-02 08:04:00,spices
877,10106,2019-09-02 08:05:00,spices
878,10106,2019-09-02 08:06:00,checkout
879,10107,2019-09-02 08:02:00,entrance
880,10107,2019-09-02 08:03:00,dairy
881,10107,2019-09-02 08:04:00,dairy
882,10107,2019-09-02 08:05:00,dairy
883,10107,2019-09-02 08:06:00,dairy
884,10107,2019-09-02 08:07:00,dairy
885,10107,2019-09-02 08:08:00,dairy
886,10107,2019-09-02 08:09:00,dairy
887,10107,2019-09-02 08:10:00,dairy
888,10107,2019-09-02 08:11:00,dairy
889,10107,2019-09-02 08:12:00,dairy
890,10107,2019-09-02 08:13:00,dairy
891,10107,2019-09-02 08:14:00,dairy
892,10107,2019-09-02 08:15:00,dairy
893,10107,2019-09-02 08:16:00,dairy
894,10107,2019-09-02 08:17:00,dairy
895,10107,2019-09-02 08:18:00,spices
896,10107,2019-09-02 08:19:00,checkout
897,10108,2019-09-02 08:02:00,entrance
898,10108,2019-09-02 08:03:00,fruit
899,10108,2019-09-02 08:04:00,fruit
900,10108,2019-09-02 08:05:00,fruit
901,10108,2019-09-02 08:06:00,dairy
902,10108,2019-09-02 08:07:00,checkout
903,10109,2019-09-02 08:04:00,entrance
904,10109,2019-09-02 08:05:00,dairy
905,10109,2019-09-02 08:06:00,dairy
906,10109,2019-09-02 08:07:00,dairy
907,10109,2019-09-02 08:08:00,dairy
908,10109,2019-09-02 08:09:00,dairy
909,10109,2019-09-02 08:10:00,dairy
910,10109,2019-09-02 08:11:00,dairy
911,10109,2019-09-02 08:12:00,dairy
912,10109,2019-09-02 08:13:00,dairy
913,10109,2019-09-02 08:14:00,dairy
914,10109,2019-09-02 08:15:00,dairy
915,10109,2019-09-02 08:16:00,dairy
916,10109,2019-09-02 08:17:00,dairy
917,10109,2019-09-02 08:18:00,dairy
918,10109,2019-09-02 08:19:00,dairy
919,10109,2019-09-02 08:20:00,dairy
920,10109,2019-09-02 08:21:00,dairy
921,10109,2019-09-02 08:22:00,dairy
922,10109,2019-09-02 08:23:00,dairy
923,10109,2019-09-02 08:24:00,dairy
924,10109,2019-09-02 08:25:00,dairy
925,10109,2019-09-02 08:26:00,dairy
926,10109,2019-09-02 08:27:00,dairy
927,10109,2019-09-02 08:28:00,dairy
928,10109,2019-09-02 08:29:00,dairy
929,10109,2019-09-02 08:30:00,dairy
930,10109,2019-09-02 08:31:00,dairy
931,10109,2019-09-02 08:32:00,dairy
932,10109,2019-09-02 08:33:00,spices
933,10109,2019-09-02 08:34:00,drinks
934,10109,2019-09-02 08:35:00,drinks
935,10109,2019-09-02 08:36:00,drinks
936,10109,2019-09-02 08:37:00,fruit
937,10109,2019-09-02 08:38:00,fruit
938,10109,2019-09-02 08:39:00,dairy
939,10109,2019-09-02 08:40:00,dairy
940,10109,2019-09-02 08:41:00,dairy
941,10109,2019-09-02 08:42:00,dairy
942,10109,2019-09-02 08:43:00,dairy
943,10109,2019-09-02 08:44:00,spices
944,10109,2019-09-02 08:45:00,fruit
945,10109,2019-09-02 08:46:00,spices
946,10109,2019-09-02 08:47:00,spices
947,10109,2019-09-02 08:48:00,drinks
948,10109,2019-09-02 08:49:00,drinks
949,10109,2019-09-02 08:50:00,checkout
950,10110,2019-09-02 08:04:00,entrance
951,10110,2019-09-02 08:05:00,spices
952,10110,2019-09-02 08:06:00,spices
953,10110,2019-09-02 08:07:00,spices
954,10110,2019-09-02 08:08:00,dairy
955,10110,2019-09-02 08:09:00,dairy
956,10110,2019-09-02 08:10:00,dairy
957,10110,2019-09-02 08:11:00,checkout
958,10111,2019-09-02 08:05:00,entrance
959,10111,2019-09-02 08:06:00,fruit
960,10111,2019-09-02 08:07:00,fruit
961,10111,2019-09-02 08:08:00,fruit
962,10111,2019-09-02 08:09:00,fruit
963,10111,2019-09-02 08:10:00,fruit
964,10111,2019-09-02 08:11:00,fruit
965,10111,2019-09-02 08:12:00,fruit
966,10111,2019-09-02 08:13:00,dairy
967,10111,2019-09-02 08:14:00,dairy
968,10111,2019-09-02 08:15:00,checkout
969,10112,2019-09-02 08:05:00,entrance
970,10112,2019-09-02 08:06:00,fruit
971,10112,2019-09-02 08:07:00,dairy
972,10112,2019-09-02 08:08:00,dairy
973,10112,2019-09-02 08:09:00,dairy
974,10112,2019-09-02 08:10:00,dairy
975,10112,2019-09-02 08:11:00,dairy
976,10112,2019-09-02 08:12:00,dairy
977,10112,2019-09-02 08:13:00,checkout
978,10113,2019-09-02 08:05:00,entrance
979,10113,2019-09-02 08:06:00,dairy
980,10113,2019-09-02 08:07:00,dairy
981,10113,2019-09-02 08:08:00,drinks
982,10113,2019-09-02 08:09:00,fruit
983,10113,2019-09-02 08:10:00,fruit
984,10113,2019-09-02 08:11:00,checkout
985,10114,2019-09-02 08:05:00,entrance
986,10114,2019-09-02 08:06:00,drinks
987,10114,2019-09-02 08:07:00,checkout
988,10115,2019-09-02 08:06:00,entrance
989,10115,2019-09-02 08:07:00,fruit
990,10115,2019-09-02 08:08:00,fruit
991,10115,2019-09-02 08:09:00,fruit
992,10115,2019-09-02 08:10:00,fruit
993,10115,2019-09-02 08:11:00,fruit
994,10115,2019-09-02 08:12:00,fruit
995,10115,2019-09-02 08:13:00,fruit
996,10115,2019-09-02 08:14:00,checkout
997,10116,2019-09-02 08:06:00,entrance
998,10116,2019-09-02 08:07:00,drinks
999,10116,2019-09-02 08:08:00,checkout
1000,10117,2019-09-02 08:09:00,entrance
1001,10117,2019-09-02 08:10:00,dairy
1002,10117,2019-09-02 08:11:00,dairy
1003,10117,2019-09-02 08:12:00,spices
1004,10117,2019-09-02 08:13:00,spices
1005,10117,2019-09-02 08:14:00,spices
1006,10117,2019-09-02 08:15:00,spices
1007,10117,2019-09-02 08:16:00,drinks
1008,10117,2019-09-02 08:17:00,checkout
1009,10118,2019-09-02 08:09:00,entrance
1010,10118,2019-09-02 08:10:00,fruit
1011,10118,2019-09-02 08:11:00,fruit
1012,10118,2019-09-02 08:12:00,checkout
1013,10119,2019-09-02 08:09:00,entrance
1014,10119,2019-09-02 08:10:00,drinks
1015,10119,2019-09-02 08:11:00,checkout
1016,10120,2019-09-02 08:10:00,entrance
1017,10120,2019-09-02 08:11:00,spices
1018,10120,2019-09-02 08:12:00,spices
1019,10120,2019-09-02 08:13:00,spices
1020,10120,2019-09-02 08:14:00,dairy
1021,10120,2019-09-02 08:15:00,checkout
1022,10121,2019-09-02 08:10:00,entrance
1023,10121,2019-09-02 08:11:00,dairy
1024,10121,2019-09-02 08:12:00,dairy
1025,10121,2019-09-02 08:13:00,dairy
1026,10121,2019-09-02 08:14:00,dairy
1027,10121,2019-09-02 08:15:00,dairy
1028,10121,2019-09-02 08:16:00,checkout
1029,10122,2019-09-02 08:10:00,entrance
1030,10122,2019-09-02 08:11:00,dairy
1031,10122,2019-09-02 08:12:00,dairy
1032,10122,2019-09-02 08:13:00,dairy
1033,10122,2019-09-02 08:14:00,dairy
1034,10122,2019-09-02 08:15:00,dairy
1035,10122,2019-09-02 08:16:00,drinks
1036,10122,2019-09-02 08:17:00,checkout
1037,10123,2019-09-02 08:12:00,entrance
1038,10123,2019-09-02 08:13:00,drinks
1039,10123,2019-09-02 08:14:00,drinks
1040,10123,2019-09-02 08:15:00,drinks
1041,10123,2019-09-02 08:16:00,drinks
1042,10123,2019-09-02 08:17:00,dairy
1043,10123,2019-09-02 08:18:00,checkout
1044,10124,2019-09-02 08:13:00,entrance
1045,10124,2019-09-02 08:14:00,fruit
1046,10124,2019-09-02 08:15:00,fruit
1047,10124,2019-09-02 08:16:00,checkout
1048,10125,2019-09-02 08:13:00,entrance
1049,10125,2019-09-02 08:14:00,fruit
1050,10125,2019-09-02 08:15:00,fruit
1051,10125,2019-09-02 08:16:00,checkout
1052,10126,2019-09-02 08:13:00,entrance
1053,10126,2019-09-02 08:14:00,fruit
1054,10126,2019-09-02 08:15:00,fruit
1055,10126,2019-09-02 08:16:00,fruit
1056,10126,2019-09-02 08:17:00,fruit
1057,10126,2019-09-02 08:18:00,fruit
1058,10126,2019-09-02 08:19:00,fruit
1059,10126,2019-09-02 08:20:00,fruit
1060,10126,2019-09-02 08:21:00,checkout
1061,10127,2019-09-02 08:15:00,entrance
1062,10127,2019-09-02 08:16:00,spices
1063,10127,2019-09-02 08:17:00,fruit
1064,10127,2019-09-02 08:18:00,spices
1065,10127,2019-09-02 08:19:00,checkout
1066,10128,2019-09-02 08:15:00,entrance
1067,10128,2019-09-02 08:16:00,fruit
1068,10128,2019-09-02 08:17:00,fruit
1069,10128,2019-09-02 08:18:00,fruit
1070,10128,2019-09-02 08:19:00,fruit
1071,10128,2019-09-02 08:20:00,fruit
1072,10128,2019-09-02 08:21:00,fruit
1073,10128,2019-09-02 08:22:00,checkout
1074,10129,2019-09-02 08:15:00,entrance
1075,10129,2019-09-02 08:16:00,spices
1076,10129,2019-09-02 08:17:00,checkout
1077,10130,2019-09-02 08:15:00,entrance
1078,10130,2019-09-02 08:16:00,drinks
1079,10130,2019-09-02 08:17:00,drinks
1080,10130,2019-09-02 08:18:00,checkout
1081,10131,2019-09-02 08:19:00,entrance
1082,10131,2019-09-02 08:20:00,dairy
1083,10131,2019-09-02 08:21:00,checkout
1084,10132,2019-09-02 08:20:00,entrance
1085,10132,2019-09-02 08:21:00,fruit
1086,10132,2019-09-02 08:22:00,fruit
1087,10132,2019-09-02 08:23:00,checkout
1088,10133,2019-09-02 08:21:00,entrance
1089,10133,2019-09-02 08:22:00,dairy
1090,10133,2019-09-02 08:23:00,dairy
1091,10133,2019-09-02 08:24:00,dairy
1092,10133,2019-09-02 08:25:00,drinks
1093,10133,2019-09-02 08:26:00,drinks
1094,10133,2019-09-02 08:27:00,drinks
1095,10133,2019-09-02 08:28:00,drinks
1096,10133,2019-09-02 08:29:00,drinks
1097,10133,2019-09-02 08:30:00,drinks
1098,10133,2019-09-02 08:31:00,drinks
1099,10133,2019-09-02 08:32:00,drinks
1100,10133,2019-09-02 08:33:00,spices
1101,10133,2019-09-02 08:34:00,spices
1102,10133,2019-09-02 08:35:00,spices
1103,10133,2019-09-02 08:36:00,dairy
1104,10133,2019-09-02 08:37:00,dairy
1105,10133,2019-09-02 08:38:00,dairy
1106,10133,2019-09-02 08:39:00,dairy
1107,10133,2019-09-02 08:40:00,dairy
1108,10133,2019-09-02 08:41:00,spices
1109,10133,2019-09-02 08:42:00,spices
1110,10133,2019-09-02 08:43:00,spices
1111,10133,2019-09-02 08:44:00,spices
1112,10133,2019-09-02 08:45:00,dairy
1113,10133,2019-09-02 08:46:00,fruit
1114,10133,2019-09-02 08:47:00,checkout
1115,10134,2019-09-02 08:21:00,entrance
1116,10134,2019-09-02 08:22:00,drinks
1117,10134,2019-09-02 08:23:00,drinks
1118,10134,2019-09-02 08:24:00,drinks
1119,10134,2019-09-02 08:25:00,drinks
1120,10134,2019-09-02 08:26:00,checkout
1121,10135,2019-09-02 08:21:00,entrance
1122,10135,2019-09-02 08:22:00,dairy
1123,10135,2019-09-02 08:23:00,dairy
1124,10135,2019-09-02 08:24:00,dairy
1125,10135,2019-09-02 08:25:00,dairy
1126,10135,2019-09-02 08:26:00,checkout
1127,10136,2019-09-02 08:21:00,entrance
1128,10136,2019-09-02 08:22:00,dairy
1129,10136,2019-09-02 08:23:00,dairy
1130,10136,2019-09-02 08:24:00,dairy
1131,10136,2019-09-02 08:25:00,dairy
1132,10136,2019-09-02 08:26:00,drinks
1133,10136,2019-09-02 08:27:00,fruit
1134,10136,2019-09-02 08:28:00,checkout
1135,10137,2019-09-02 08:21:00,entrance
1136,10137,2019-09-02 08:22:00,fruit
1137,10137,2019-09-02 08:23:00,fruit
1138,10137,2019-09-02 08:24:00,fruit
1139,10137,2019-09-02 08:25:00,fruit
1140,10137,2019-09-02 08:26:00,checkout
1141,10138,2019-09-02 08:21:00,entrance
1142,10138,2019-09-02 08:22:00,fruit
1143,10138,2019-09-02 08:23:00,dairy
1144,10138,2019-09-02 08:24:00,spices
1145,10138,2019-09-02 08:25:00,drinks
1146,10138,2019-09-02 08:26:00,drinks
1147,10138,2019-09-02 08:27:00,drinks
1148,10138,2019-09-02 08:28:00,drinks
1149,10138,2019-09-02 08:29:00,checkout
1150,10139,2019-09-02 08:21:00,entrance
1151,10139,2019-09-02 08:22:00,dairy
1152,10139,2019-09-02 08:23:00,dairy
1153,10139,2019-09-02 08:24:00,dairy
1154,10139,2019-09-02 08:25:00,checkout
1155,10140,2019-09-02 08:21:00,entrance
1156,10140,2019-09-02 08:22:00,fruit
1157,10140,2019-09-02 08:23:00,fruit
1158,10140,2019-09-02 08:24:00,fruit
1159,10140,2019-09-02 08:25:00,checkout
1160,10141,2019-09-02 08:22:00,entrance
1161,10141,2019-09-02 08:23:00,fruit
1162,10141,2019-09-02 08:24:00,fruit
1163,10141,2019-09-02 08:25:00,checkout
1164,10142,2019-09-02 08:22:00,entrance
1165,10142,2019-09-02 08:23:00,dairy
1166,10142,2019-09-02 08:24:00,dairy
1167,10142,2019-09-02 08:25:00,dairy
1168,10142,2019-09-02 08:26:00,dairy
1169,10142,2019-09-02 08:27:00,dairy
1170,10142,2019-09-02 08:28:00,drinks
1171,10142,2019-09-02 08:29:00,drinks
1172,10142,2019-09-02 08:30:00,checkout
1173,10143,2019-09-02 08:22:00,entrance
1174,10143,2019-09-02 08:23:00,dairy
1175,10143,2019-09-02 08:24:00,dairy
1176,10143,2019-09-02 08:25:00,dairy
1177,10143,2019-09-02 08:26:00,drinks
1178,10143,2019-09-02 08:27:00,checkout
1179,10144,2019-09-02 08:25:00,entrance
1180,10144,2019-09-02 08:26:00,drinks
1181,10144,2019-09-02 08:27:00,drinks
1182,10144,2019-09-02 08:28:00,drinks
1183,10144,2019-09-02 08:29:00,drinks
1184,10144,2019-09-02 08:30:00,drinks
1185,10144,2019-09-02 08:31:00,spices
1186,10144,2019-09-02 08:32:00,spices
1187,10144,2019-09-02 08:33:00,spices
1188,10144,2019-09-02 08:34:00,spices
1189,10144,2019-09-02 08:35:00,drinks
1190,10144,2019-09-02 08:36:00,checkout
1191,10145,2019-09-02 08:25:00,entrance
1192,10145,2019-09-02 08:26:00,drinks
1193,10145,2019-09-02 08:27:00,checkout
1194,10146,2019-09-02 08:25:00,entrance
1195,10146,2019-09-02 08:26:00,dairy
1196,10146,2019-09-02 08:27:00,dairy
1197,10146,2019-09-02 08:28:00,spices
1198,10146,2019-09-02 08:29:00,drinks
1199,10146,2019-09-02 08:30:00,drinks
1200,10146,2019-09-02 08:31:00,spices
1201,10146,2019-09-02 08:32:00,spices
1202,10146,2019-09-02 08:33:00,checkout
1203,10147,2019-09-02 08:27:00,entrance
1204,10147,2019-09-02 08:28:00,dairy
1205,10147,2019-09-02 08:29:00,dairy
1206,10147,2019-09-02 08:30:00,fruit
1207,10147,2019-09-02 08:31:00,spices
1208,10147,2019-09-02 08:32:00,fruit
1209,10147,2019-09-02 08:33:00,fruit
1210,10147,2019-09-02 08:34:00,drinks
1211,10147,2019-09-02 08:35:00,drinks
1212,10147,2019-09-02 08:36:00,drinks
